PlotName	TypeOfName	Family	Genus	Species	PlotType	MinimumElevationMeters	SpeciesName
nPT_Victop_379	MorphoSpeciesName	Melastomataceae	Miconia	ECQ22	PT	3007	Miconia ECQ22
nPP_Heatht_8	SpeciesName	Myrtaceae	Eugenia	egensis	PP	1180	Eugenia egensis
nPT_Laurel_426	SpeciesName	Fabaceae	Bauhinia	tuichiensis	PT	1180	Bauhinia tuichiensis
nPT_Karapa_269	SpeciesName	Violaceae	Leonia	glycycarpa	PT	780	Leonia glycycarpa
nPT_Resina_193	SpeciesName	Solanaceae	Solanum	daphnophyllum	PT	735	Solanum daphnophyllum
nPT_Cimaar_230	MorphoSpeciesName	Fabaceae	Diplotropis	MJM6290	PT	950	Diplotropis MJM6290
nPT_Detras_69	SpeciesName	Rubiaceae	Ladenbergia	oblongifolia	PT	950	Ladenbergia oblongifolia
nPT_Orilla_129	SpeciesName	Lauraceae	Nectandra	megapotamica	PT	660	Nectandra megapotamica
nPT_Sumpul_297	SpeciesName	Piperaceae	Piper	secundum	PT	2455	Piper secundum
nPT_Buenah_211	MorphoSpeciesName	Rubiaceae	Psychotria	GAT2869	PT	2281	Psychotria GAT2869
nPT_Santar_421	SpeciesName	Piperaceae	Piper	bangii	PT	2169	Piper bangii
TU-01	SpeciesName	Actinidiaceae	Saurauia	glabra	abergPT	2139	Saurauia glabra
nPT_Cuchiw_119	SpeciesName	Asteraceae	Critoniopsis	boliviana	PT	2196	Critoniopsis boliviana
nPT_Tintay_252	MorphoSpeciesName	Vochysiaceae	Erisma	NCH237	PT	1451	Erisma NCH237
nPT_Perfil_78	SpeciesName	Fabaceae	Dalbergia	spruceana	PT	1321	Dalbergia spruceana
nPT_Tequej_26	SpeciesName	Clusiaceae	Garcinia	macrophylla	PT	1321	Garcinia macrophylla
nPP_Sanmar_21	MorphoSpeciesName	Melastomataceae	Miconia	AF7149	PP	1075	Miconia AF7149
PAN-03	MorphoSpeciesName	Rubiaceae	Psychotria	GAT1333	abergPP	1515	Psychotria GAT1333
nPT_Piara_388	MorphoSpeciesName	Clusiaceae	Clusia	AF17295	PT	1616	Clusia AF17295
nPT_Arriba_224	SpeciesName	Polygonaceae	Coccoloba	mollis	PT	1469	Coccoloba mollis
nPT_Cuchiw_119	SpeciesName	Rubiaceae	Ixora	brevifolia	PT	1271	Ixora brevifolia
nPP_Sanmar_21	SpeciesName	Fabaceae	Hymenaea	courbaril	PP	1042	Hymenaea courbaril
nPT_Wayrap_166	SpeciesName	Clusiaceae	Clusia	trochiformis	PT	2552	Clusia trochiformis
nPP_Resina_14	SpeciesName	Buxaceae	Styloceras	columnare	PP	1750	Styloceras columnare
nPT_Corana_310	MorphoSpeciesName	Sapindaceae	Cupania	CMG2731	PT	1737	Cupania CMG2731
nPP_Fuerte_26	SpeciesName	Theaceae	Gordonia	fruticosa	PP	2729	Gordonia fruticosa
nPT_Tamboq_136	SpeciesName	Cunoniaceae	Weinmannia	pinnata	PT	2718	Weinmannia pinnata
nPT_Fuerte_267	SpeciesName	Opiliaceae	Agonandra	peruviana	PT	515	Agonandra peruviana
nPT_Piara_389	SpeciesName	Siparunaceae	Siparuna	bifida	PT	455	Siparuna bifida
nPP_Chaqui_32	MorphoSpeciesName	Phyllanthaceae	Croizatia	AF10941	PP	1400	Croizatia AF10941
nPT_Cimace_231	SpeciesName	Rubiaceae	Coussarea	boliviensis	PT	1400	Coussarea boliviensis
AC-01	SpeciesName	Myrtaceae	Myrcia	splendens	abergPT	840	Myrcia splendens
nPT_Rioubi_221	SpeciesName	Meliaceae	Trichilia	inaequilatera	PT	840	Trichilia inaequilatera
nPT_Paltuy_167	SpeciesName	Chrysobalanaceae	Licania	kunthiana	PT	925	Licania kunthiana
nPT_Laaltu_61	SpeciesName	Rubiaceae	Palicourea	tristis	PT	2150	Palicourea tristis
nPT_Kausil_172	SpeciesName	Clusiaceae	Clusia	pachamamae	PT	2150	Clusia pachamamae
nPT_Cocapu_400	MorphoSpeciesName	Lauraceae	Pleurothyrium	LC4542	PT	1489	Pleurothyrium LC4542
nPT_Wayrap_166	SpeciesName	Menispermaceae	Orthomene	schomburgkii	PT	1224	Orthomene schomburgkii
nPT_Corana_312	SpeciesName	Fabaceae	Inga	thibaudiana	PT	1299	Inga thibaudiana
nPT_Ruinas_75	MorphoSpeciesName	Fabaceae	Tachigali	AF18416	PT	1300	Tachigali AF18416
nPT_Tolar2_154	SpeciesName	Moraceae	Perebea	angustifolia	PT	460	Perebea angustifolia
nPT_Infier_476	SpeciesName	Rubiaceae	Ixora	peruviana	PT	530	Ixora peruviana
nPP_Heatht_8	SpeciesName	Asteraceae	Gynoxys	pillahuatensis	PP	3625	Gynoxys pillahuatensis
nPP_Tanhua_37	SpeciesName	Melastomataceae	Miconia	alpina	PP	3625	Miconia alpina
nPP_Yarimi_10	MorphoSpeciesName	Urticaceae	Cecropia	sp3	PP	1250	Cecropia sp3
nPT_Solida_97	SpeciesName	Cunoniaceae	Weinmannia	bangii	PT	2890	Weinmannia bangii
nPP_Buenah_17	SpeciesName	Urticaceae	Pourouma	mollis	PP	850	Pourouma mollis
CA-08	SpeciesName	Sapotaceae	Pouteria	simulans	abergPT	850	Pouteria simulans
nPT_Victop_375	SpeciesName	Monimiaceae	Mollinedia	lanceolata	PT	1750	Mollinedia lanceolata
nPT_Pichan_234	MorphoSpeciesName	Cyatheaceae	Cyathea	sp18	PT	1750	Cyathea sp18
nPT_Culi_359	SpeciesName	Araliaceae	Dendropanax	arboreus	PT	1000	Dendropanax arboreus
nPT_Arroyo_85	SpeciesName	Melastomataceae	Miconia	crassistigma	PT	3450	Miconia crassistigma
nPT_Piara_387	SpeciesName	Melastomataceae	Miconia	brevistylis	PT	2750	Miconia brevistylis
nPT_Ruinas_32	SpeciesName	Rosaceae	Prunus	pleiantha	PT	2500	Prunus pleiantha
nPP_Collpa_48	SpeciesName	Cyatheaceae	Cyathea	delgadii	PP	2500	Cyathea delgadii
nPP_Heatht_8	MorphoSpeciesName	Cyatheaceae	Cyathea	sp8	PP	2250	Cyathea sp8
CA-05	MorphoSpeciesName	Cyatheaceae	Cyathea	sp3	abergPT	2000	Cyathea sp3
nPP_Chiriu_2	SpeciesName	Cyatheaceae	Cyathea	caracasana	PP	1800	Cyathea caracasana
TU-06	MorphoSpeciesName	Myrtaceae	Eugenia	sp4	abergPT	425	Eugenia sp4
TRU-01	SpeciesName	Staphyleaceae	Turpinia	occidentalis	abergPP	1521	Turpinia occidentalis
nPT_Bosque_116	SpeciesName	Melastomataceae	Miconia	cretacea	PT	1521	Miconia cretacea
CA-08	SpeciesName	Rubiaceae	Coussarea	ecuadorensis	abergPT	1521	Coussarea ecuadorensis
nPP_Chaqui_31	SpeciesName	Moraceae	Trophis	caucana	PP	1250	Trophis caucana
SPD-01	SpeciesName	Melastomataceae	Miconia	dolicorrhyncha	abergPP	3030	Miconia dolicorrhyncha
nPP_Waturu_43	MorphoSpeciesName	Lauraceae	Nectandra	sp78	PP	2750	Nectandra sp78
nPT_Santaa_346	SpeciesName	Cunoniaceae	Weinmannia	mariquitae	PT	2676	Weinmannia mariquitae
nPT_Tanhua_341	SpeciesName	Alzateaceae	Alzatea	verticillata	PT	2110	Alzatea verticillata
nPT_Aguapo_50	SpeciesName	Symplocaceae	Symplocos	nana	PT	3528	Symplocos nana
nPT_Aguapo_53	SpeciesName	Rubiaceae	Psychotria	conephoroides	PT	2024	Psychotria conephoroides
nPT_Bajopp_179	SpeciesName	Clusiaceae	Clusia	alata	PT	3350	Clusia alata
nPP_Tocoaq_30	MorphoSpeciesName	Piperaceae	Piper	sp4	PP	2449	Piper sp4
nPT_Palmit_93	SpeciesName	Aquifoliaceae	Ilex	villosula	PT	1970	Ilex villosula
nPT_Tintay_252	SpeciesName	Rosaceae	Prunus	integrifolia	PT	2872	Prunus integrifolia
nPT_Santaa_328	SpeciesName	Melastomataceae	Blakea	multiflora	PT	1890	Blakea multiflora
nPT_Ladera_132	SpeciesName	Lauraceae	Ocotea	floribunda	PT	1900	Ocotea floribunda
nPP_Buenah_17	SpeciesName	Lauraceae	Nectandra	pulverulenta	PP	175	Nectandra pulverulenta
TRU-08	SpeciesName	Moraceae	Clarisia	biflora	abergPP	175	Clarisia biflora
nPP_Resina_14	SpeciesName	Arecaceae	Attalea	phalerata	PP	280	Attalea phalerata
TU-02	SpeciesName	Lauraceae	Endlicheria	paniculata	abergPT	1538	Endlicheria paniculata
nPT_Tintay_250	SpeciesName	Chrysobalanaceae	Licania	boliviensis	PT	1538	Licania boliviensis
nPT_Orilla_130	SpeciesName	Achatocarpaceae	Achatocarpus	praecox	PT	880	Achatocarpus praecox
nPT_Ovituy_200	SpeciesName	Fabaceae	Anadenanthera	colubrina	PT	662	Anadenanthera colubrina
nPT_Tumupa_22	SpeciesName	Urticaceae	Coussapoa	manuensis	PT	1100	Coussapoa manuensis
TRU-08	MorphoSpeciesName	Melastomataceae	Miconia	AF14626	abergPP	1250	Miconia AF14626
nPT_Eslabo_157	SpeciesName	Sapotaceae	Sarcaulus	brasiliensis	PT	1450	Sarcaulus brasiliensis
CAL-01	SpeciesName	Fabaceae	Myrocarpus	venezuelensis	abergPP	1005	Myrocarpus venezuelensis
nPT_Aguapo_52	MorphoSpeciesName	Phyllanthaceae	Hieronyma	GAT658	PT	1993	Hieronyma GAT658
nPT_Palcas_428	SpeciesName	Cunoniaceae	Weinmannia	sorbifolia	PT	2369	Weinmannia sorbifolia
nPT_Lambra_440	SpeciesName	Hypericaceae	Vismia	rusbyi	PT	2369	Vismia rusbyi
nPT_Lahoya_370	MorphoSpeciesName	Phyllanthaceae	Croizatia	NCH25	PT	1468	Croizatia NCH25
nPT_Bosque_484	SpeciesName	Chrysobalanaceae	Hirtella	bullata	PT	260	Hirtella bullata
nPP_Yarimi_11	SpeciesName	Myrtaceae	Eugenia	tapacumensis	PP	1824	Eugenia tapacumensis
nPT_Cerros_182	SpeciesName	Columelliaceae	Desfontainia	spinosa	PT	3393	Desfontainia spinosa
nPT_Sendac_90	SpeciesName	Fabaceae	Inga	alba	PT	1414	Inga alba
nPT_Mutune_237	SpeciesName	Primulaceae	Ardisia	guianensis	PT	194	Ardisia guianensis
SPD-01	SpeciesName	Euphorbiaceae	Sebastiania	brasiliensis	abergPP	960	Sebastiania brasiliensis
nPT_Colome_63	SpeciesName	Fabaceae	Machaerium	latifolium	PT	1075	Machaerium latifolium
PAN-02	SpeciesName	Euphorbiaceae	Actinostemon	schomburgkii	abergPP	811	Actinostemon schomburgkii
nPT_Tanhua_343	SpeciesName	Capparaceae	Cynophalla	polyantha	PT	974	Cynophalla polyantha
nPT_Podoca_386	SpeciesName	Rubiaceae	Rudgea	tomentosa	PT	1656	Rudgea tomentosa
nPT_Piecer_183	SpeciesName	Piperaceae	Piper	crassinervium	PT	2419	Piper crassinervium
nPT_Tintay_252	SpeciesName	Araliaceae	Oreopanax	steinbachianus	PT	2419	Oreopanax steinbachianus
SP-04	SpeciesName	Euphorbiaceae	Maprounea	guianensis	abergPT	1066	Maprounea guianensis
nPP_Mamaco_3	SpeciesName	Marcgraviaceae	Sarcopera	oxystylis	PP	2030	Sarcopera oxystylis
nPT_Culi_360	SpeciesName	Primulaceae	Myrsine	andina	PT	2200	Myrsine andina
nPP_Titiri_42	SpeciesName	Symplocaceae	Symplocos	fimbriata	PP	3579	Symplocos fimbriata
nPT_Quebra_115	MorphoSpeciesName	Aquifoliaceae	Ilex	LC3526	PT	3576	Ilex LC3526
PAN-03	MorphoSpeciesName	Polygonaceae	Coccoloba	AM2159	abergPP	893	Coccoloba AM2159
nPP_Chalal_6	SpeciesName	Clethraceae	Clethra	scabra	PP	2985	Clethra scabra
CA-01	MorphoSpeciesName	Cunoniaceae	Weinmannia	LC3488B	abergPT	3075	Weinmannia LC3488B
nPT_Aguapo_53	SpeciesName	Melastomataceae	Miconia	dodecandra	PT	1685	Miconia dodecandra
nPT_Cocapu_399	SpeciesName	Annonaceae	Guatteria	ucayalina	PT	1239	Guatteria ucayalina
nPP_Buenah_17	MorphoSpeciesName	Melastomataceae	Miconia	AF17127	PP	1367	Miconia AF17127
nPT_Bosque_480	SpeciesName	Clusiaceae	Clusia	ducu	PT	2010	Clusia ducu
nPP_Tapuri_45	SpeciesName	Rubiaceae	Pogonopus	tubulosus	PP	915	Pogonopus tubulosus
nPP_Sanmar_22	SpeciesName	Sapotaceae	Chrysophyllum	gonocarpum	PP	1145	Chrysophyllum gonocarpum
WAY-01	SpeciesName	Melastomataceae	Miconia	tomentosa	abergPP	349	Miconia tomentosa
nPP_Sumpul_33	SpeciesName	Bignoniaceae	Bignonia	hyacinthina	PP	1017	Bignonia hyacinthina
nPP_Tapuri_45	SpeciesName	Rubiaceae	Palicourea	conephoroides	PP	1537	Palicourea conephoroides
nPT_Bosque_481	SpeciesName	Pentaphylacaceae	Freziera	apolobambensis	PT	3243	Freziera apolobambensis
nPT_Paripa_429	SpeciesName	Myrtaceae	Eugenia	heterochroma	PT	320	Eugenia heterochroma
nPT_Piara_392	SpeciesName	Melastomataceae	Miconia	theaezans	PT	2251	Miconia theaezans
WAY-01	SpeciesName	Lauraceae	Ocotea	comata	abergPP	2251	Ocotea comata
nPT_Buenah_218	SpeciesName	Ericaceae	Psammisia	coarctata	PT	1519	Psammisia coarctata
nPT_Podoca_386	SpeciesName	Annonaceae	Cremastosperma	leiophyllum	PT	340	Cremastosperma leiophyllum
nPT_Arriba_224	SpeciesName	Euphorbiaceae	Croton	beetlei	PT	972	Croton beetlei
nPT_Victop_373	MorphoSpeciesName	Rutaceae	Amyris	VTF36	PT	843	Amyris VTF36
nPT_Resina_193	MorphoSpeciesName	Euphorbiaceae	Manihot	DC99	PT	1031	Manihot DC99
nPT_Yariap_3	SpeciesName	Fabaceae	Zygia	latifolia	PT	338	Zygia latifolia
nPP_Fuerte_26	MorphoSpeciesName	Nyctaginaceae	Neea	AF11395	PP	313	Neea AF11395
nPT_Paltuy_167	MorphoSpeciesName	Rubiaceae	Psychotria	GAT2318	PT	2802	Psychotria GAT2318
nPT_Buenah_209	SpeciesName	Solanaceae	Solanum	ochrophyllum	PT	3061	Solanum ochrophyllum
TU-07	SpeciesName	Fabaceae	Dalbergia	frutescens	abergPT	335	Dalbergia frutescens
nPT_Aguapo_50	SpeciesName	Melastomataceae	Miconia	lilacina	PT	1936	Miconia lilacina
nPP_Lechem_49	SpeciesName	Bignoniaceae	Bignonia	uleana	PP	773	Bignonia uleana
nPT_Victop_375	SpeciesName	Fabaceae	Senegalia	riparia	PT	1175	Senegalia riparia
nPT_Paltuy_167	SpeciesName	Fabaceae	Parapiptadenia	excelsa	PT	1034	Parapiptadenia excelsa
nPP_Collpa_48	MorphoSpeciesName	Sapotaceae	Chrysophyllum	LC1660	PP	1034	Chrysophyllum LC1660
nPP_Yarimi_10	SpeciesName	Apocynaceae	Forsteronia	pubescens	PP	767	Forsteronia pubescens
nPT_Piara_390	SpeciesName	Lecythidaceae	Eschweilera	coriacea	PT	735	Eschweilera coriacea
SP-03	SpeciesName	Bignoniaceae	Amphilophium	mansoanum	abergPT	925	Amphilophium mansoanum
CAL-01	SpeciesName	Melastomataceae	Miconia	multispicata	abergPP	1045	Miconia multispicata
nPT_Ladera_132	SpeciesName	Rubiaceae	Chomelia	tenuiflora	PT	1045	Chomelia tenuiflora
nPT_Frente_247	SpeciesName	Burseraceae	Protium	spruceanum	PT	950	Protium spruceanum
nPT_Rumi_424	SpeciesName	Lauraceae	Endlicheria	formosa	PT	905	Endlicheria formosa
nPP_Terraz_41	MorphoSpeciesName	Actinidiaceae	Saurauia	LC2601	PP	2228	Saurauia LC2601
nPT_Tequej_26	SpeciesName	Myrtaceae	Eugenia	uniflora	PT	1212	Eugenia uniflora
nPP_Resina_13	SpeciesName	Primulaceae	Cybianthus	guyanensis	PP	1469	Cybianthus guyanensis
nPT_Bosque_116	SpeciesName	Malpighiaceae	Tetrapterys	styloptera	PT	1090	Tetrapterys styloptera
nPT_Ladera_128	SpeciesName	Meliaceae	Trichilia	pallida	PT	1297	Trichilia pallida
nPT_Ladera_127	SpeciesName	Cannabaceae	Celtis	iguanaea	PT	1000	Celtis iguanaea
nPT_Aguapo_54	SpeciesName	Sabiaceae	Meliosma	petalodentata	PT	1737	Meliosma petalodentata
SPD-01	SpeciesName	Urticaceae	Urera	caracasana	abergPP	1972	Urera caracasana
nPT_Cuchiw_119	SpeciesName	Myricaceae	Morella	pubescens	PT	2392	Morella pubescens
nPT_Culi_356	SpeciesName	Euphorbiaceae	Alchornea	grandiflora	PT	2729	Alchornea grandiflora
nPT_Paripa_429	SpeciesName	Rutaceae	Metrodorea	flavida	PT	550	Metrodorea flavida
nPP_Chirim_19	SpeciesName	Elaeocarpaceae	Sloanea	fendleriana	PP	1527	Sloanea fendleriana
nPT_Sector_263	SpeciesName	Combretaceae	Combretum	fruticosum	PT	820	Combretum fruticosum
nPT_Ladera_185	SpeciesName	Salicaceae	Hasseltia	floribunda	PT	840	Hasseltia floribunda
nPT_Ppmtsu_81	SpeciesName	Bignoniaceae	Adenocalymma	impressum	PT	950	Adenocalymma impressum
nPT_Sumpul_307	MorphoSpeciesName	Sapotaceae	Pouteria	MJM5161	PT	840	Pouteria MJM5161
nPT_Palca_425	SpeciesName	Malvaceae	Pseudobombax	septenatum	PT	810	Pseudobombax septenatum
nPT_Piara_390	SpeciesName	Bignoniaceae	Fridericia	patellifera	PT	1493	Fridericia patellifera
nPP_Tanhua_38	SpeciesName	Rubiaceae	Coussarea	rudgeoides	PP	1386	Coussarea rudgeoides
nPT_Piara_391	MorphoSpeciesName	Fabaceae	Machaerium	GAT1801	PT	1371	Machaerium GAT1801
TRU-08	SpeciesName	Apocynaceae	Himatanthus	articulatus	abergPP	610	Himatanthus articulatus
nPP_Javill_18	SpeciesName	Araliaceae	Oreopanax	rusbyi	PP	3765	Oreopanax rusbyi
nPP_Buenah_16	SpeciesName	Capparaceae	Preslianthus	pittieri	PP	940	Preslianthus pittieri
TRU-02	MorphoSpeciesName	Phyllanthaceae	Hieronyma	sp3	abergPP	1500	Hieronyma sp3
nPT_Despue_65	SpeciesName	Cunoniaceae	Weinmannia	cochensis	PT	3450	Weinmannia cochensis
nPP_Heatht_8	SpeciesName	Cyatheaceae	Cyathea	divergens	PP	2750	Cyathea divergens
nPT_Bosque_486	SpeciesName	Cyatheaceae	Cyathea	carolihenrici	PT	2250	Cyathea carolihenrici
nPT_Tanhua_343	SpeciesName	Clusiaceae	Clusia	thurifera	PT	2250	Clusia thurifera
nPP_Resina_12	SpeciesName	Araliaceae	Oreopanax	capitatus	PP	2250	Oreopanax capitatus
nPP_Titiri_42	MorphoSpeciesName	Clusiaceae	Clusia	sp6	PP	1800	Clusia sp6
nPT_Rumi_424	SpeciesName	Melastomataceae	Graffenrieda	cucullata	PT	1800	Graffenrieda cucullata
nPT_Tolar2_154	SpeciesName	Ericaceae	Bejaria	aestuans	PT	3000	Bejaria aestuans
nPP_Tuichi_4	SpeciesName	Euphorbiaceae	Senefeldera	inclinata	PP	425	Senefeldera inclinata
nPP_Sanmar_22	MorphoSpeciesName	Lauraceae	Pleurothyrium	sp2	PP	1521	Pleurothyrium sp2
nPT_Resina_193	SpeciesName	Annonaceae	Klarobelia	napoensis	PT	1250	Klarobelia napoensis
nPT_Fragme_77	MorphoSpeciesName	Melastomataceae	Miconia	sp5	PT	3473	Miconia sp5
nPT_Victop_372	MorphoSpeciesName	Melastomataceae	Miconia	sp48	PT	2750	Miconia sp48
nPT_Sumpul_301	SpeciesName	Moraceae	Ficus	trigona	PT	1983	Ficus trigona
nPT_Ruinas_35	MorphoSpeciesName	Melastomataceae	Miconia	sp50	PT	1983	Miconia sp50
nPT_Lambra_440	SpeciesName	Celastraceae	Maytenus	verticillata	PT	3528	Maytenus verticillata
nPT_Palca_425	SpeciesName	Ericaceae	Cavendishia	bracteata	PT	3385	Cavendishia bracteata
TRU-02	MorphoSpeciesName	Aquifoliaceae	Ilex	sp11	abergPP	3521	Ilex sp11
nPP_Lechem_49	SpeciesName	Symplocaceae	Symplocos	psiloclada	PP	3407	Symplocos psiloclada
nPT_Resina_187	MorphoSpeciesName	Melastomataceae	Miconia	sp63	PT	1601	Miconia sp63
nPT_Tamboq_140	MorphoSpeciesName	Clusiaceae	Clusia	sp1	PT	3389	Clusia sp1
TRU-04	SpeciesName	Bignoniaceae	Dolichandra	unguis-cati	abergPP	1150	Dolichandra unguis-cati
nPT_Piecer_183	SpeciesName	Elaeocarpaceae	Sloanea	fragrans	PT	400	Sloanea fragrans
nPT_Santar_422	SpeciesName	Pentaphylacaceae	Ternstroemia	subserrata	PT	2872	Ternstroemia subserrata
nPP_Tanhua_37	SpeciesName	Cunoniaceae	Weinmannia	haenkeana	PP	2872	Weinmannia haenkeana
nPT_Cochay_205	SpeciesName	Monimiaceae	Mollinedia	ovata	PT	2000	Mollinedia ovata
nPP_Fuerte_26	SpeciesName	Rubiaceae	Cinchona	pubescens	PP	2000	Cinchona pubescens
nPT_Buenah_207	SpeciesName	Primulaceae	Myrsine	pellucida	PT	2000	Myrsine pellucida
nPP_Heathi_7	SpeciesName	Dicksoniaceae	Dicksonia	sellowiana	PP	1900	Dicksonia sellowiana
CA-05	SpeciesName	Urticaceae	Cecropia	angustifolia	abergPT	1900	Cecropia angustifolia
nPT_Arriba_241	SpeciesName	Annonaceae	Xylopia	peruviana	PT	175	Xylopia peruviana
TRU-06	SpeciesName	Myristicaceae	Virola	sebifera	abergPP	175	Virola sebifera
nPT_Chicoi_169	SpeciesName	Arecaceae	Oenocarpus	bataua	PT	190	Oenocarpus bataua
nPT_Cocapu_402	SpeciesName	Lecythidaceae	Bertholletia	excelsa	PT	190	Bertholletia excelsa
nPT_Cerro2_84	SpeciesName	Fabaceae	Platymiscium	pinnatum	PT	280	Platymiscium pinnatum
nPP_Charop_47	SpeciesName	Polygonaceae	Ruprechtia	laxiflora	PP	933	Ruprechtia laxiflora
nPT_Piara_393	SpeciesName	Euphorbiaceae	Hevea	guianensis	PT	1242	Hevea guianensis
nPT_Arroyo_256	SpeciesName	Lauraceae	Ocotea	puberula	PT	1242	Ocotea puberula
TU-09	SpeciesName	Moraceae	Helicostylis	tomentosa	abergPT	1054	Helicostylis tomentosa
nPT_Camino_95	SpeciesName	Melastomataceae	Miconia	poeppigii	PT	1054	Miconia poeppigii
CAL-02	MorphoSpeciesName	Lauraceae	Nectandra	JCS9565	abergPP	1054	Nectandra JCS9565
nPT_Tanhua_339	SpeciesName	Lamiaceae	Hyptidendron	arboreum	PT	1626	Hyptidendron arboreum
nPT_Ruinas_30	MorphoSpeciesName	Salicaceae	Casearia	LC386	PT	1626	Casearia LC386
nPP_Yarimi_9	SpeciesName	Anacardiaceae	Myracrodruon	urundeuva	PP	880	Myracrodruon urundeuva
nPP_Kañupa_44	SpeciesName	Myrtaceae	Myrcianthes	mato	PP	1020	Myrcianthes mato
nPP_Tintay_25	MorphoSpeciesName	Lauraceae	Ocotea	ETP63	PP	1100	Ocotea ETP63
nPT_Corana_310	SpeciesName	Apocynaceae	Aspidosperma	rigidum	PT	1250	Aspidosperma rigidum
nPT_Juanul_233	MorphoSpeciesName	Lauraceae	Cryptocarya	RS7155	PT	1450	Cryptocarya RS7155
TRU-01	SpeciesName	Polygonaceae	Triplaris	efistulifera	abergPP	1450	Triplaris efistulifera
nPT_Encuen_47	SpeciesName	Lauraceae	Ocotea	oblonga	PT	1223	Ocotea oblonga
nPT_Sobrep_94	MorphoSpeciesName	Lauraceae	Ocotea	ALM253	PT	1223	Ocotea ALM253
nPP_Titiri_42	MorphoSpeciesName	Lauraceae	Nectandra	AF7278	PP	1223	Nectandra AF7278
nPT_Yariap_4	SpeciesName	Malvaceae	Eriotheca	macrophylla	PT	1223	Eriotheca macrophylla
nPT_Corana_311	MorphoSpeciesName	Melastomataceae	Graffenrieda	FB64	PT	1993	Graffenrieda FB64
nPT_Ladera_127	SpeciesName	Lauraceae	Persea	pseudofasciculata	PT	1993	Persea pseudofasciculata
nPT_Tintay_254	SpeciesName	Chloranthaceae	Hedyosmum	angustifolium	PT	1804	Hedyosmum angustifolium
nPT_Yariap_3	SpeciesName	Araliaceae	Didymopanax	vinosus	PT	1468	Didymopanax vinosus
nPT_Orilla_130	MorphoSpeciesName	Lauraceae	Ocotea	LC3806	PT	2859	Ocotea LC3806
nPT_Puente_383	SpeciesName	Moraceae	Helicostylis	tovarensis	PT	2200	Helicostylis tovarensis
nPT_Terraz_171	MorphoSpeciesName	Lauraceae	Persea	AF12248	PT	2200	Persea AF12248
nPT_Buenah_211	SpeciesName	Rubiaceae	Cinchona	calisaya	PT	2200	Cinchona calisaya
TON-01	SpeciesName	Araliaceae	Sciodaphyllum	herzogii	abergPP	2200	Sciodaphyllum herzogii
nPT_Cocapu_401	SpeciesName	Melastomataceae	Miconia	incachacana	PT	2400	Miconia incachacana
nPP_Tintay_25	SpeciesName	Cyatheaceae	Cyathea	leucolepismata	PP	362	Cyathea leucolepismata
nPT_Santaa_347	SpeciesName	Apocynaceae	Aspidosperma	macrocarpon	PT	1180	Aspidosperma macrocarpon
nPT_Santar_419	SpeciesName	Lauraceae	Ocotea	bofo	PT	1180	Ocotea bofo
nPT_Paltuy_167	SpeciesName	Cannabaceae	Celtis	loxensis	PT	850	Celtis loxensis
nPT_Cocapu_402	SpeciesName	Nyctaginaceae	Neea	hermaphrodita	PT	850	Neea hermaphrodita
nPT_Ultima_232	SpeciesName	Malpighiaceae	Niedenzuella	acutifolia	PT	400	Niedenzuella acutifolia
nPT_Sumpul_299	SpeciesName	Moraceae	Batocarpus	costaricensis	PT	260	Batocarpus costaricensis
nPP_Tintay_24	SpeciesName	Bignoniaceae	Bignonia	bracteomana	PP	270	Bignonia bracteomana
nPT_Palmar_161	SpeciesName	Sapotaceae	Pouteria	torta	PT	310	Pouteria torta
nPT_Jurita_381	SpeciesName	Malvaceae	Pentaplaris	davidsmithii	PT	310	Pentaplaris davidsmithii
nPP_Tanhua_38	SpeciesName	Lauraceae	Nectandra	cuneatocordata	PP	470	Nectandra cuneatocordata
PAN-01	SpeciesName	Moraceae	Maclura	brasiliensis	abergPP	724	Maclura brasiliensis
nPT_Bosque_487	SpeciesName	Fabaceae	Senegalia	parviceps	PT	724	Senegalia parviceps
nPT_Corana_313	SpeciesName	Myrtaceae	Pimenta	pseudocaryophyllus	PT	1824	Pimenta pseudocaryophyllus
nPT_Cerros_182	SpeciesName	Celastraceae	Maytenus	conferta	PT	3393	Maytenus conferta
TON-02	SpeciesName	Nyctaginaceae	Bougainvillea	modesta	abergPP	699	Bougainvillea modesta
nPT_Tomamo_265	SpeciesName	Celastraceae	Salacia	cordata	PT	1351	Salacia cordata
nPT_Laaltu_62	SpeciesName	Arecaceae	Geonoma	orbignyana	PT	1654	Geonoma orbignyana
TON-01	SpeciesName	Salicaceae	Casearia	gossypiosperma	abergPP	992	Casearia gossypiosperma
nPT_Ajusuc_168	SpeciesName	Rubiaceae	Uncaria	tomentosa	PT	330	Uncaria tomentosa
nPT_Karapa_269	SpeciesName	Arecaceae	Astrocaryum	murumuru	PT	310	Astrocaryum murumuru
nPP_Buenah_16	SpeciesName	Adoxaceae	Viburnum	seemenii	PP	1766	Viburnum seemenii
nPT_Planor_102	SpeciesName	Solanaceae	Solanum	lindenii	PT	1766	Solanum lindenii
nPP_Charop_47	SpeciesName	Malvaceae	Luehea	splendens	PP	1735	Luehea splendens
SPD-01	MorphoSpeciesName	Fabaceae	Dalbergia	TMG670	abergPP	1650	Dalbergia TMG670
nPT_Cimapp_126	SpeciesName	Cannabaceae	Celtis	schippii	PT	203	Celtis schippii
