PlotName	TypeOfName	Family	Genus	Species	PlotType	MinimumElevationMeters	SpeciesName
FakePlot29	SpeciesName	Urticaceae	Myriocarpa	longipes	PP	835	Myriocarpa longipes
FakePlot8	SpeciesName	Urticaceae	Myriocarpa	longipes	PP	835	Myriocarpa longipes
FakePlot2	SpeciesName	Capparaceae	Cynophalla	amplissima	PP	835	Cynophalla amplissima
FakePlot23	SpeciesName	Fabaceae	Holocalyx	balansae	PP	835	Holocalyx balansae
FakePlot20	SpeciesName	Fabaceae	Myrocarpus	venezuelensis	PP	835	Myrocarpus venezuelensis
FakePlot38	SpeciesName	Annonaceae	Oxandra	espintana	PP	835	Oxandra espintana
FakePlot35	SpeciesName	Meliaceae	Trichilia	pleeana	PP	835	Trichilia pleeana
FakePlot30	SpeciesName	Fabaceae	Machaerium	trifoliolatum	PP	835	Machaerium trifoliolatum
FakePlot39	SpeciesName	Sapindaceae	Serjania	meridionalis	PP	835	Serjania meridionalis
FakePlot47	SpeciesName	Petiveriaceae	Gallesia	integrifolia	PP	835	Gallesia integrifolia
FakePlot48	SpeciesName	Malvaceae	Pentaplaris	davidsmithii	PP	835	Pentaplaris davidsmithii
FakePlot13	SpeciesName	Euphorbiaceae	Actinostemon	concolor	PP	835	Actinostemon concolor
FakePlot50	SpeciesName	Phyllanthaceae	Astrocasia	jacobinensis	PP	835	Astrocasia jacobinensis
FakePlot38	SpeciesName	Annonaceae	Oxandra	espintana	PP	835	Oxandra espintana
FakePlot15	SpeciesName	Malvaceae	Ceiba	speciosa	PP	835	Ceiba speciosa
FakePlot39	SpeciesName	Capparaceae	Cynophalla	amplissima	PP	835	Cynophalla amplissima
FakePlot28	SpeciesName	Petiveriaceae	Gallesia	integrifolia	PP	835	Gallesia integrifolia
FakePlot47	SpeciesName	Euphorbiaceae	Actinostemon	concolor	PP	835	Actinostemon concolor
FakePlot2	SpeciesName	Annonaceae	Oxandra	espintana	PP	835	Oxandra espintana
FakePlot20	SpeciesName	Sapindaceae	Talisia	hexaphylla	PP	835	Talisia hexaphylla
FakePlot33	SpeciesName	Annonaceae	Oxandra	espintana	PP	835	Oxandra espintana
FakePlot17	SpeciesName	Annonaceae	Oxandra	espintana	PP	835	Oxandra espintana
FakePlot5	SpeciesName	Annonaceae	Oxandra	espintana	PP	835	Oxandra espintana
FakePlot4	SpeciesName	Lauraceae	Nectandra	megapotamica	PP	835	Nectandra megapotamica
FakePlot5	SpeciesName	Urticaceae	Myriocarpa	longipes	PP	835	Myriocarpa longipes
FakePlot50	SpeciesName	Fabaceae	Myrocarpus	venezuelensis	PP	835	Myrocarpus venezuelensis
FakePlot16	SpeciesName	Malvaceae	Pentaplaris	davidsmithii	PP	835	Pentaplaris davidsmithii
FakePlot13	SpeciesName	Annonaceae	Oxandra	espintana	PP	835	Oxandra espintana
FakePlot3	SpeciesName	Malvaceae	Pentaplaris	davidsmithii	PP	835	Pentaplaris davidsmithii
FakePlot27	SpeciesName	Capparaceae	Capparidastrum	coimbranum	PP	835	Capparidastrum coimbranum
FakePlot14	SpeciesName	Malvaceae	Pentaplaris	davidsmithii	PP	835	Pentaplaris davidsmithii
FakePlot4	SpeciesName	Phyllanthaceae	Astrocasia	jacobinensis	PP	835	Astrocasia jacobinensis
FakePlot11	SpeciesName	Nyctaginaceae	Bougainvillea	modesta	PP	835	Bougainvillea modesta
FakePlot26	SpeciesName	Meliaceae	Trichilia	pleeana	PP	835	Trichilia pleeana
FakePlot46	SpeciesName	Malvaceae	Pentaplaris	davidsmithii	PP	835	Pentaplaris davidsmithii
FakePlot12	SpeciesName	Annonaceae	Oxandra	espintana	PP	835	Oxandra espintana
FakePlot32	SpeciesName	Annonaceae	Oxandra	espintana	PP	835	Oxandra espintana
FakePlot1	SpeciesName	Piperaceae	Piper	tucumanum	PP	835	Piper tucumanum
FakePlot50	SpeciesName	Lauraceae	Nectandra	megapotamica	PP	835	Nectandra megapotamica
FakePlot2	SpeciesName	Annonaceae	Oxandra	espintana	PP	835	Oxandra espintana
FakePlot50	MorphoSpeciesName	Sapotaceae	Chrysophyllum	LC1660	PP	835	Chrysophyllum LC1660
FakePlot40	SpeciesName	Fabaceae	Sweetia	fruticosa	PP	835	Sweetia fruticosa
FakePlot32	SpeciesName	Malvaceae	Pentaplaris	davidsmithii	PP	835	Pentaplaris davidsmithii
FakePlot21	SpeciesName	Annonaceae	Oxandra	espintana	PP	835	Oxandra espintana
FakePlot24	SpeciesName	Annonaceae	Oxandra	espintana	PP	835	Oxandra espintana
FakePlot14	SpeciesName	Malvaceae	Pentaplaris	davidsmithii	PP	835	Pentaplaris davidsmithii
FakePlot9	SpeciesName	Malvaceae	Pentaplaris	davidsmithii	PP	835	Pentaplaris davidsmithii
FakePlot21	SpeciesName	Annonaceae	Oxandra	espintana	PP	835	Oxandra espintana
FakePlot16	SpeciesName	Annonaceae	Oxandra	espintana	PP	835	Oxandra espintana
FakePlot40	SpeciesName	Sapotaceae	Chrysophyllum	gonocarpum	PP	835	Chrysophyllum gonocarpum
FakePlot49	SpeciesName	Malvaceae	Pentaplaris	davidsmithii	PP	835	Pentaplaris davidsmithii
FakePlot34	SpeciesName	Annonaceae	Oxandra	espintana	PP	835	Oxandra espintana
FakePlot14	SpeciesName	Annonaceae	Oxandra	espintana	PP	835	Oxandra espintana
FakePlot12	SpeciesName	Arecaceae	Syagrus	sancona	PP	835	Syagrus sancona
FakePlot6	SpeciesName	Petiveriaceae	Gallesia	integrifolia	PP	835	Gallesia integrifolia
FakePlot15	SpeciesName	Piperaceae	Piper	tucumanum	PP	835	Piper tucumanum
FakePlot30	SpeciesName	Petiveriaceae	Gallesia	integrifolia	PP	835	Gallesia integrifolia
FakePlot25	SpeciesName	Annonaceae	Oxandra	espintana	PP	835	Oxandra espintana
FakePlot31	SpeciesName	Malvaceae	Pentaplaris	davidsmithii	PP	835	Pentaplaris davidsmithii
FakePlot2	SpeciesName	Annonaceae	Oxandra	espintana	PP	835	Oxandra espintana
FakePlot11	SpeciesName	Annonaceae	Oxandra	espintana	PP	835	Oxandra espintana
FakePlot23	MorphoSpeciesName	Sapotaceae	Chrysophyllum	LC1660	PP	835	Chrysophyllum LC1660
FakePlot20	MorphoSpeciesName	Fabaceae	Ormosia	AM1981	PP	835	Ormosia AM1981
FakePlot41	MorphoSpeciesName	Fabaceae	Ormosia	AM1981	PP	835	Ormosia AM1981
FakePlot37	SpeciesName	Annonaceae	Oxandra	espintana	PP	835	Oxandra espintana
FakePlot4	SpeciesName	Fabaceae	Myrocarpus	venezuelensis	PP	835	Myrocarpus venezuelensis
FakePlot20	MorphoSpeciesName	Rutaceae	Amyris	VTF36	PP	835	Amyris VTF36
FakePlot50	SpeciesName	Petiveriaceae	Gallesia	integrifolia	PP	835	Gallesia integrifolia
FakePlot46	SpeciesName	Fabaceae	Sweetia	fruticosa	PP	835	Sweetia fruticosa
FakePlot20	SpeciesName	Annonaceae	Oxandra	espintana	PP	835	Oxandra espintana
FakePlot29	MorphoSpeciesName	Fabaceae	Ormosia	AM1981	PP	835	Ormosia AM1981
FakePlot5	SpeciesName	Annonaceae	Oxandra	espintana	PP	835	Oxandra espintana
FakePlot5	SpeciesName	Sapindaceae	Talisia	hexaphylla	PP	835	Talisia hexaphylla
FakePlot7	MorphoSpeciesName	Sapotaceae	Chrysophyllum	LC1660	PP	835	Chrysophyllum LC1660
FakePlot44	SpeciesName	Annonaceae	Oxandra	espintana	PP	835	Oxandra espintana
FakePlot23	MorphoSpeciesName	Malpighiaceae	Hiraea	SPS20	PP	835	Hiraea SPS20
FakePlot26	SpeciesName	Euphorbiaceae	Hura	crepitans	PP	835	Hura crepitans
FakePlot12	SpeciesName	Annonaceae	Oxandra	espintana	PP	835	Oxandra espintana
FakePlot42	SpeciesName	Rutaceae	Rauia	resinosa	PP	835	Rauia resinosa
FakePlot49	SpeciesName	Malvaceae	Pentaplaris	davidsmithii	PP	835	Pentaplaris davidsmithii
FakePlot16	SpeciesName	Malvaceae	Pentaplaris	davidsmithii	PP	835	Pentaplaris davidsmithii
FakePlot34	SpeciesName	Sapotaceae	Chrysophyllum	gonocarpum	PP	835	Chrysophyllum gonocarpum
FakePlot48	SpeciesName	Annonaceae	Oxandra	espintana	PP	835	Oxandra espintana
FakePlot26	SpeciesName	Meliaceae	Trichilia	pleeana	PP	835	Trichilia pleeana
FakePlot5	SpeciesName	Annonaceae	Oxandra	espintana	PP	835	Oxandra espintana
FakePlot43	SpeciesName	Malvaceae	Pentaplaris	davidsmithii	PP	835	Pentaplaris davidsmithii
FakePlot34	SpeciesName	Annonaceae	Oxandra	espintana	PP	835	Oxandra espintana
FakePlot45	SpeciesName	Malvaceae	Pentaplaris	davidsmithii	PP	835	Pentaplaris davidsmithii
FakePlot16	SpeciesName	Annonaceae	Oxandra	espintana	PP	835	Oxandra espintana
FakePlot30	SpeciesName	Annonaceae	Oxandra	espintana	PP	835	Oxandra espintana
FakePlot28	SpeciesName	Fabaceae	Myrocarpus	venezuelensis	PP	835	Myrocarpus venezuelensis
FakePlot35	SpeciesName	Capparaceae	Capparidastrum	coimbranum	PP	835	Capparidastrum coimbranum
FakePlot11	MorphoSpeciesName	Fabaceae	Ormosia	AM1981	PP	835	Ormosia AM1981
FakePlot19	SpeciesName	Annonaceae	Oxandra	espintana	PP	835	Oxandra espintana
FakePlot24	MorphoSpeciesName	Fabaceae	Ormosia	AM1981	PP	835	Ormosia AM1981
FakePlot31	SpeciesName	Malvaceae	Pentaplaris	davidsmithii	PP	835	Pentaplaris davidsmithii
FakePlot3	MorphoSpeciesName	Fabaceae	Ormosia	AM1981	PP	835	Ormosia AM1981
FakePlot33	SpeciesName	Sapotaceae	Pouteria	ramiflora	PP	835	Pouteria ramiflora
FakePlot37	SpeciesName	Fabaceae	Myrocarpus	venezuelensis	PP	835	Myrocarpus venezuelensis
FakePlot18	SpeciesName	Euphorbiaceae	Hura	crepitans	PP	835	Hura crepitans
FakePlot5	SpeciesName	Euphorbiaceae	Hura	crepitans	PP	835	Hura crepitans
FakePlot24	SpeciesName	Nyctaginaceae	Bougainvillea	modesta	PP	835	Bougainvillea modesta
FakePlot20	SpeciesName	Annonaceae	Oxandra	espintana	PP	835	Oxandra espintana
FakePlot48	SpeciesName	Annonaceae	Oxandra	espintana	PP	835	Oxandra espintana
FakePlot40	SpeciesName	Annonaceae	Oxandra	espintana	PP	835	Oxandra espintana
FakePlot12	SpeciesName	Annonaceae	Oxandra	espintana	PP	835	Oxandra espintana
FakePlot33	SpeciesName	Annonaceae	Oxandra	espintana	PP	835	Oxandra espintana
FakePlot9	SpeciesName	Meliaceae	Trichilia	pleeana	PP	835	Trichilia pleeana
FakePlot3	MorphoSpeciesName	Fabaceae	Ormosia	AM1981	PP	835	Ormosia AM1981
FakePlot19	SpeciesName	Annonaceae	Oxandra	espintana	PP	835	Oxandra espintana
FakePlot32	SpeciesName	Annonaceae	Oxandra	espintana	PP	835	Oxandra espintana
FakePlot41	SpeciesName	Malvaceae	Pentaplaris	davidsmithii	PP	835	Pentaplaris davidsmithii
FakePlot24	SpeciesName	Annonaceae	Oxandra	espintana	PP	835	Oxandra espintana
FakePlot44	SpeciesName	Meliaceae	Trichilia	pleeana	PP	835	Trichilia pleeana
FakePlot38	SpeciesName	Fabaceae	Senegalia	polyphylla	PP	835	Senegalia polyphylla
FakePlot9	MorphoSpeciesName	Fabaceae	Ormosia	AM1981	PP	835	Ormosia AM1981
FakePlot2	SpeciesName	Annonaceae	Oxandra	espintana	PP	835	Oxandra espintana
FakePlot16	MorphoSpeciesName	Fabaceae	Ormosia	AM1981	PP	835	Ormosia AM1981
FakePlot44	SpeciesName	Phyllanthaceae	Astrocasia	jacobinensis	PP	835	Astrocasia jacobinensis
FakePlot37	SpeciesName	Fabaceae	Machaerium	hirtum	PP	835	Machaerium hirtum
FakePlot29	SpeciesName	Phyllanthaceae	Astrocasia	jacobinensis	PP	835	Astrocasia jacobinensis
FakePlot9	SpeciesName	Meliaceae	Trichilia	pleeana	PP	835	Trichilia pleeana
FakePlot39	SpeciesName	Fabaceae	Machaerium	nyctitans	PP	935	Machaerium nyctitans
FakePlot49	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot36	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot30	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot21	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot10	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot19	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot20	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot40	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot6	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot38	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot16	SpeciesName	Fabaceae	Myroxylon	peruiferum	PP	935	Myroxylon peruiferum
FakePlot27	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot13	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot23	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot15	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot45	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot33	SpeciesName	Apocynaceae	Aspidosperma	cylindrocarpon	PP	935	Aspidosperma cylindrocarpon
FakePlot35	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot32	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot38	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot40	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot24	SpeciesName	Fabaceae	Machaerium	nyctitans	PP	935	Machaerium nyctitans
FakePlot19	SpeciesName	Polygonaceae	Ruprechtia	laxiflora	PP	935	Ruprechtia laxiflora
FakePlot47	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot27	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot17	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot8	SpeciesName	Apocynaceae	Aspidosperma	cylindrocarpon	PP	935	Aspidosperma cylindrocarpon
FakePlot29	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot9	MorphoSpeciesName	Fabaceae	Lonchocarpus	MJM7613	PP	935	Lonchocarpus MJM7613
FakePlot25	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot38	SpeciesName	Apocynaceae	Aspidosperma	cylindrocarpon	PP	935	Aspidosperma cylindrocarpon
FakePlot29	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot45	SpeciesName	Fabaceae	Myroxylon	peruiferum	PP	935	Myroxylon peruiferum
FakePlot26	SpeciesName	Fabaceae	Machaerium	nyctitans	PP	935	Machaerium nyctitans
FakePlot50	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot33	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot21	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot10	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot9	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot6	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot29	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot38	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot7	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot21	SpeciesName	Fabaceae	Anadenanthera	colubrina	PP	935	Anadenanthera colubrina
FakePlot36	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot34	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot50	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot5	SpeciesName	Combretaceae	Terminalia	triflora	PP	935	Terminalia triflora
FakePlot41	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot30	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot21	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot46	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot24	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot12	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot28	SpeciesName	Ulmaceae	Phyllostylon	rhamnoides	PP	935	Phyllostylon rhamnoides
FakePlot44	SpeciesName	Capparaceae	Cynophalla	polyantha	PP	935	Cynophalla polyantha
FakePlot49	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot38	SpeciesName	Nyctaginaceae	Bougainvillea	modesta	PP	935	Bougainvillea modesta
FakePlot31	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot25	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot25	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot41	SpeciesName	Fabaceae	Machaerium	nyctitans	PP	935	Machaerium nyctitans
FakePlot50	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot11	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot8	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot8	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot31	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot8	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot26	SpeciesName	Myrtaceae	Myrcianthes	mato	PP	935	Myrcianthes mato
FakePlot22	SpeciesName	Apocynaceae	Aspidosperma	cylindrocarpon	PP	935	Aspidosperma cylindrocarpon
FakePlot34	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot4	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot46	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot3	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot39	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot23	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot17	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot37	SpeciesName	Fabaceae	Myroxylon	peruiferum	PP	935	Myroxylon peruiferum
FakePlot8	SpeciesName	Capparaceae	Cynophalla	polyantha	PP	935	Cynophalla polyantha
FakePlot50	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot48	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot7	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot47	SpeciesName	Apocynaceae	Aspidosperma	cylindrocarpon	PP	935	Aspidosperma cylindrocarpon
FakePlot2	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot44	SpeciesName	Apocynaceae	Aspidosperma	cylindrocarpon	PP	935	Aspidosperma cylindrocarpon
FakePlot31	SpeciesName	Fabaceae	Anadenanthera	colubrina	PP	935	Anadenanthera colubrina
FakePlot3	SpeciesName	Fabaceae	Myroxylon	peruiferum	PP	935	Myroxylon peruiferum
FakePlot5	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot3	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot6	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot2	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot27	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot29	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot28	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot10	SpeciesName	Achatocarpaceae	Achatocarpus	praecox	PP	935	Achatocarpus praecox
FakePlot24	SpeciesName	Fabaceae	Myroxylon	peruiferum	PP	935	Myroxylon peruiferum
FakePlot2	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot48	SpeciesName	Fabaceae	Machaerium	nyctitans	PP	935	Machaerium nyctitans
FakePlot35	SpeciesName	Fabaceae	Machaerium	nyctitans	PP	935	Machaerium nyctitans
FakePlot23	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot13	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot23	SpeciesName	Apocynaceae	Aspidosperma	cylindrocarpon	PP	935	Aspidosperma cylindrocarpon
FakePlot27	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot26	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot41	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot50	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot18	SpeciesName	Fabaceae	Machaerium	nyctitans	PP	935	Machaerium nyctitans
FakePlot7	SpeciesName	Apocynaceae	Aspidosperma	cylindrocarpon	PP	935	Aspidosperma cylindrocarpon
FakePlot46	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot13	SpeciesName	Fabaceae	Senegalia	polyphylla	PP	935	Senegalia polyphylla
FakePlot9	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot4	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot20	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot22	SpeciesName	Ulmaceae	Phyllostylon	rhamnoides	PP	935	Phyllostylon rhamnoides
FakePlot19	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot41	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot19	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot31	SpeciesName	Capparaceae	Cynophalla	polyantha	PP	935	Cynophalla polyantha
FakePlot25	SpeciesName	Capparaceae	Cynophalla	polyantha	PP	935	Cynophalla polyantha
FakePlot7	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot38	SpeciesName	Fabaceae	Machaerium	nyctitans	PP	935	Machaerium nyctitans
FakePlot39	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot38	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot47	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot28	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot5	SpeciesName	Fabaceae	Machaerium	nyctitans	PP	935	Machaerium nyctitans
FakePlot36	SpeciesName	Ulmaceae	Phyllostylon	rhamnoides	PP	935	Phyllostylon rhamnoides
FakePlot12	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot47	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot28	SpeciesName	Petiveriaceae	Gallesia	integrifolia	PP	935	Gallesia integrifolia
FakePlot42	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot37	SpeciesName	Ulmaceae	Phyllostylon	rhamnoides	PP	935	Phyllostylon rhamnoides
FakePlot9	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot22	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot32	SpeciesName	Apocynaceae	Aspidosperma	cylindrocarpon	PP	935	Aspidosperma cylindrocarpon
FakePlot40	SpeciesName	Capparaceae	Cynophalla	polyantha	PP	935	Cynophalla polyantha
FakePlot12	SpeciesName	Ulmaceae	Phyllostylon	rhamnoides	PP	935	Phyllostylon rhamnoides
FakePlot50	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot4	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot25	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot25	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot12	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot38	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
FakePlot25	SpeciesName	Annonaceae	Oxandra	espintana	PP	935	Oxandra espintana
